# File: A271.freight_coef.csv
# Title: Coefficients of freight inputs to energy and ag commodities
# Units: million tkm per EJ = ton-meters per GJ
# Comments: price-unit-conversion takes into account the following:
#  (1) transportation output unit is 1e6 times the price unit denominator whereas all other sectors are 1e9.
#  (2) transportation price unit is 1990$ whereas others are 1975$.
#  (3) trn_freight costs are 17x higher than rail mode (the dominant mode for some of these fuels). Some de-rating is appropriate.
# Note: the methods are not set up to handle different tkm inputs for different refined liquid fuel commodities (e.g., ref liq industrial, ref liq enduse need to have the same coef in each region),,,,,,,,
# Column types: cccccnnnnnn
# ----------
region,supplysector,subsector,technology,minicam.energy.input,price.unit.conversion,1971,1990,2000,2015,2100
USA,traded root_tuber,Europe_Non_EU traded root_tuber,Europe_Non_EU traded root_tuber,trn_freight,3.62E-05,50,50,50,50,50
USA,traded root_tuber,Europe_Non_EU traded root_tuber,Europe_Non_EU traded root_tuber,trn_shipping_intl,4.52E-04,1500,1500,1500,1500,1500
USA,traded root_tuber,European Free Trade Association traded root_tuber,European Free Trade Association traded root_tuber,trn_freight,3.62E-05,50,50,50,50,50
USA,traded root_tuber,European Free Trade Association traded root_tuber,European Free Trade Association traded root_tuber,trn_shipping_intl,4.52E-04,4000,4000,4000,4000,4000
USA,traded root_tuber,India traded root_tuber,India traded root_tuber,trn_freight,3.62E-05,50,50,50,50,50
USA,traded root_tuber,India traded root_tuber,India traded root_tuber,trn_shipping_intl,4.52E-04,3000,3000,3000,3000,3000
USA,traded root_tuber,Indonesia traded root_tuber,Indonesia traded root_tuber,trn_freight,3.62E-05,50,50,50,50,50
USA,traded root_tuber,Indonesia traded root_tuber,Indonesia traded root_tuber,trn_shipping_intl,4.52E-04,4000,4000,4000,4000,4000
USA,traded root_tuber,Japan traded root_tuber,Japan traded root_tuber,trn_freight,3.62E-05,50,50,50,50,50
USA,traded root_tuber,Japan traded root_tuber,Japan traded root_tuber,trn_shipping_intl,4.52E-04,4000,4000,4000,4000,4000
USA,traded root_tuber,Mexico traded root_tuber,Mexico traded root_tuber,trn_freight,3.62E-05,50,50,50,50,50
USA,traded root_tuber,Mexico traded root_tuber,Mexico traded root_tuber,trn_shipping_intl,4.52E-04,2000,2000,2000,2000,2000
USA,traded root_tuber,Middle East traded root_tuber,Middle East traded root_tuber,trn_freight,3.62E-05,50,50,50,50,50
USA,traded root_tuber,Middle East traded root_tuber,Middle East traded root_tuber,trn_shipping_intl,4.52E-04,4000,4000,4000,4000,4000
USA,traded root_tuber,Pakistan traded root_tuber,Pakistan traded root_tuber,trn_freight,3.62E-05,50,50,50,50,50
USA,traded root_tuber,Pakistan traded root_tuber,Pakistan traded root_tuber,trn_shipping_intl,4.52E-04,2000,2000,2000,2000,2000
USA,traded root_tuber,Russia traded root_tuber,Russia traded root_tuber,trn_freight,3.62E-05,50,50,50,50,50
USA,traded root_tuber,Russia traded root_tuber,Russia traded root_tuber,trn_shipping_intl,4.52E-04,4000,4000,4000,4000,4000
USA,traded root_tuber,South Africa traded root_tuber,South Africa traded root_tuber,trn_freight,3.62E-05,50,50,50,50,50
USA,traded root_tuber,South Africa traded root_tuber,South Africa traded root_tuber,trn_shipping_intl,4.52E-04,4000,4000,4000,4000,4000
USA,traded root_tuber,South America_Northern traded root_tuber,South America_Northern traded root_tuber,trn_freight,3.62E-05,50,50,50,50,50
USA,traded root_tuber,South America_Northern traded root_tuber,South America_Northern traded root_tuber,trn_shipping_intl,4.52E-04,4000,4000,4000,4000,4000
USA,traded root_tuber,South America_Southern traded root_tuber,South America_Southern traded root_tuber,trn_freight,3.62E-05,50,50,50,50,50
USA,traded root_tuber,South America_Southern traded root_tuber,South America_Southern traded root_tuber,trn_shipping_intl,4.52E-04,4000,4000,4000,4000,4000
USA,traded root_tuber,South Asia traded root_tuber,South Asia traded root_tuber,trn_freight,3.62E-05,50,50,50,50,50
USA,traded root_tuber,South Asia traded root_tuber,South Asia traded root_tuber,trn_shipping_intl,4.52E-04,4000,4000,4000,4000,4000
USA,traded root_tuber,South Korea traded root_tuber,South Korea traded root_tuber,trn_freight,3.62E-05,50,50,50,50,50
USA,traded root_tuber,South Korea traded root_tuber,South Korea traded root_tuber,trn_shipping_intl,4.52E-04,2000,4000,4000,4000,4000
USA,traded root_tuber,Southeast Asia traded root_tuber,Southeast Asia traded root_tuber,trn_freight,3.62E-05,50,50,50,50,50
USA,traded root_tuber,Southeast Asia traded root_tuber,Southeast Asia traded root_tuber,trn_shipping_intl,4.52E-04,4000,4000,4000,4000,4000
USA,traded root_tuber,Taiwan traded root_tuber,Taiwan traded root_tuber,trn_freight,3.62E-05,150,150,150,150,150
USA,traded root_tuber,Taiwan traded root_tuber,Taiwan traded root_tuber,trn_shipping_intl,4.52E-04,4000,4000,4000,4000,4000
USA,traded root_tuber,USA traded root_tuber,USA traded root_tuber,trn_freight,3.62E-05,600,600,600,600,600
USA,traded root_tuber,USA traded root_tuber,USA traded root_tuber,trn_shipping_intl,4.52E-04,4000,4000,4000,4000,4000
USA,traded soybean,Africa_Eastern traded soybean,Africa_Eastern traded soybean,trn_freight,3.62E-05,50,50,50,50,50
USA,traded soybean,Africa_Eastern traded soybean,Africa_Eastern traded soybean,trn_shipping_intl,4.52E-04,4000,4000,4000,4000,4000
USA,traded soybean,Africa_Northern traded soybean,Africa_Northern traded soybean,trn_freight,3.62E-05,50,50,50,50,50
USA,traded soybean,Africa_Northern traded soybean,Africa_Northern traded soybean,trn_shipping_intl,4.52E-04,4000,4000,4000,4000,4000
USA,traded soybean,Africa_Southern traded soybean,Africa_Southern traded soybean,trn_freight,3.62E-05,50,50,50,50,50
USA,traded soybean,Africa_Southern traded soybean,Africa_Southern traded soybean,trn_shipping_intl,4.52E-04,4000,4000,4000,4000,4000
USA,traded soybean,Africa_Western traded soybean,Africa_Western traded soybean,trn_freight,3.62E-05,50,50,50,50,50
USA,traded soybean,Africa_Western traded soybean,Africa_Western traded soybean,trn_shipping_intl,4.52E-04,4000,4000,4000,4000,4000
USA,traded soybean,Argentina traded soybean,Argentina traded soybean,trn_freight,3.62E-05,50,50,50,50,50
USA,traded soybean,Argentina traded soybean,Argentina traded soybean,trn_shipping_intl,4.52E-04,1000,2000,2000,2000,2000
USA,traded soybean,Australia_NZ traded soybean,Australia_NZ traded soybean,trn_freight,3.62E-05,50,50,50,50,50
USA,traded soybean,Australia_NZ traded soybean,Australia_NZ traded soybean,trn_shipping_intl,4.52E-04,2500,2500,2500,2500,2500
USA,traded soybean,Brazil traded soybean,Brazil traded soybean,trn_freight,3.62E-05,150,150,150,150,150
USA,traded soybean,Brazil traded soybean,Brazil traded soybean,trn_shipping_intl,4.52E-04,3000,3000,3000,3000,3000
USA,traded soybean,Canada traded soybean,Canada traded soybean,trn_freight,3.62E-05,50,50,50,50,50
USA,traded soybean,Canada traded soybean,Canada traded soybean,trn_shipping_intl,4.52E-04,1000,1000,1000,1000,1000
USA,traded soybean,Central America and Caribbean traded soybean,Central America and Caribbean traded soybean,trn_freight,3.62E-05,50,50,50,50,50
USA,traded soybean,Central America and Caribbean traded soybean,Central America and Caribbean traded soybean,trn_shipping_intl,4.52E-04,4000,4000,4000,4000,4000
USA,traded soybean,Central Asia traded soybean,Central Asia traded soybean,trn_freight,3.62E-05,50,50,50,50,50
USA,traded soybean,China traded soybean,China traded soybean,trn_freight,3.62E-05,150,150,150,150,150
USA,traded soybean,China traded soybean,China traded soybean,trn_shipping_intl,4.52E-04,4000,4000,4000,4000,4000
USA,traded soybean,Colombia traded soybean,Colombia traded soybean,trn_freight,3.62E-05,50,50,50,50,50
USA,traded soybean,Colombia traded soybean,Colombia traded soybean,trn_shipping_intl,4.52E-04,4000,4000,4000,4000,4000
USA,traded soybean,EU-12 traded soybean,EU-12 traded soybean,trn_freight,3.62E-05,50,50,50,50,50
USA,traded soybean,EU-12 traded soybean,EU-12 traded soybean,trn_shipping_intl,4.52E-04,4000,4000,4000,4000,4000
USA,traded soybean,EU-15 traded soybean,EU-15 traded soybean,trn_freight,3.62E-05,50,50,50,50,50
USA,traded soybean,EU-15 traded soybean,EU-15 traded soybean,trn_shipping_intl,4.52E-04,4000,4000,4000,4000,4000
USA,traded soybean,Europe_Eastern traded soybean,Europe_Eastern traded soybean,trn_freight,3.62E-05,50,50,50,50,50
USA,traded soybean,Europe_Eastern traded soybean,Europe_Eastern traded soybean,trn_shipping_intl,4.52E-04,2000,0,2000,2000,3000
USA,traded soybean,Europe_Non_EU traded soybean,Europe_Non_EU traded soybean,trn_freight,3.62E-05,50,50,50,50,50
USA,traded soybean,Europe_Non_EU traded soybean,Europe_Non_EU traded soybean,trn_shipping_intl,4.52E-04,1500,1500,1500,1500,1500
USA,traded soybean,European Free Trade Association traded soybean,European Free Trade Association traded soybean,trn_freight,3.62E-05,50,50,50,50,50
USA,traded soybean,European Free Trade Association traded soybean,European Free Trade Association traded soybean,trn_shipping_intl,4.52E-04,4000,4000,4000,4000,4000
USA,traded soybean,India traded soybean,India traded soybean,trn_freight,3.62E-05,50,50,50,50,50
USA,traded soybean,India traded soybean,India traded soybean,trn_shipping_intl,4.52E-04,3000,3000,3000,3000,3000
USA,traded soybean,Indonesia traded soybean,Indonesia traded soybean,trn_freight,3.62E-05,50,50,50,50,50
USA,traded soybean,Indonesia traded soybean,Indonesia traded soybean,trn_shipping_intl,4.52E-04,4000,4000,4000,4000,4000
USA,traded soybean,Japan traded soybean,Japan traded soybean,trn_freight,3.62E-05,50,50,50,50,50
USA,traded soybean,Japan traded soybean,Japan traded soybean,trn_shipping_intl,4.52E-04,4000,4000,4000,4000,4000
USA,traded soybean,Mexico traded soybean,Mexico traded soybean,trn_freight,3.62E-05,50,50,50,50,50
USA,traded soybean,Mexico traded soybean,Mexico traded soybean,trn_shipping_intl,4.52E-04,2000,2000,2000,2000,2000
USA,traded soybean,Middle East traded soybean,Middle East traded soybean,trn_freight,3.62E-05,50,50,50,50,50
USA,traded soybean,Middle East traded soybean,Middle East traded soybean,trn_shipping_intl,4.52E-04,4000,4000,4000,4000,4000
USA,traded soybean,Pakistan traded soybean,Pakistan traded soybean,trn_freight,3.62E-05,50,50,50,50,50
USA,traded soybean,Pakistan traded soybean,Pakistan traded soybean,trn_shipping_intl,4.52E-04,2000,2000,2000,2000,2000
USA,traded soybean,Russia traded soybean,Russia traded soybean,trn_freight,3.62E-05,50,50,50,50,50
USA,traded soybean,Russia traded soybean,Russia traded soybean,trn_shipping_intl,4.52E-04,4000,4000,4000,4000,4000
USA,traded soybean,South Africa traded soybean,South Africa traded soybean,trn_freight,3.62E-05,50,50,50,50,50
USA,traded soybean,South Africa traded soybean,South Africa traded soybean,trn_shipping_intl,4.52E-04,4000,4000,4000,4000,4000
USA,traded soybean,South America_Northern traded soybean,South America_Northern traded soybean,trn_freight,3.62E-05,50,50,50,50,50
USA,traded soybean,South America_Northern traded soybean,South America_Northern traded soybean,trn_shipping_intl,4.52E-04,4000,4000,4000,4000,4000
USA,traded soybean,South America_Southern traded soybean,South America_Southern traded soybean,trn_freight,3.62E-05,50,50,50,50,50
USA,traded soybean,South America_Southern traded soybean,South America_Southern traded soybean,trn_shipping_intl,4.52E-04,4000,4000,4000,4000,4000
USA,traded soybean,South Asia traded soybean,South Asia traded soybean,trn_freight,3.62E-05,50,50,50,50,50
USA,traded soybean,South Asia traded soybean,South Asia traded soybean,trn_shipping_intl,4.52E-04,4000,4000,4000,4000,4000
USA,traded soybean,South Korea traded soybean,South Korea traded soybean,trn_freight,3.62E-05,50,50,50,50,50
USA,traded soybean,South Korea traded soybean,South Korea traded soybean,trn_shipping_intl,4.52E-04,2000,4000,4000,4000,4000
USA,traded soybean,Southeast Asia traded soybean,Southeast Asia traded soybean,trn_freight,3.62E-05,50,50,50,50,50
USA,traded soybean,Southeast Asia traded soybean,Southeast Asia traded soybean,trn_shipping_intl,4.52E-04,4000,4000,4000,4000,4000
USA,traded soybean,Taiwan traded soybean,Taiwan traded soybean,trn_freight,3.62E-05,150,150,150,150,150
USA,traded soybean,Taiwan traded soybean,Taiwan traded soybean,trn_shipping_intl,4.52E-04,4000,4000,4000,4000,4000
USA,traded soybean,USA traded soybean,USA traded soybean,trn_freight,3.62E-05,600,600,600,600,600
USA,traded soybean,USA traded soybean,USA traded soybean,trn_shipping_intl,4.52E-04,4000,4000,4000,4000,4000
USA,traded soybean feedcake,Africa_Eastern traded soybean feedcake,Africa_Eastern traded soybean feedcake,trn_freight,3.62E-05,50,50,50,50,50
USA,traded soybean feedcake,Africa_Eastern traded soybean feedcake,Africa_Eastern traded soybean feedcake,trn_shipping_intl,4.52E-04,4000,4000,4000,4000,4000
USA,traded soybean feedcake,Africa_Northern traded soybean feedcake,Africa_Northern traded soybean feedcake,trn_freight,3.62E-05,50,50,50,50,50
USA,traded soybean feedcake,Africa_Northern traded soybean feedcake,Africa_Northern traded soybean feedcake,trn_shipping_intl,4.52E-04,4000,4000,4000,4000,4000
USA,traded soybean feedcake,Africa_Southern traded soybean feedcake,Africa_Southern traded soybean feedcake,trn_freight,3.62E-05,50,50,50,50,50
USA,traded soybean feedcake,Africa_Southern traded soybean feedcake,Africa_Southern traded soybean feedcake,trn_shipping_intl,4.52E-04,4000,4000,4000,4000,4000
USA,traded soybean feedcake,Africa_Western traded soybean feedcake,Africa_Western traded soybean feedcake,trn_freight,3.62E-05,50,50,50,50,50
USA,traded soybean feedcake,Africa_Western traded soybean feedcake,Africa_Western traded soybean feedcake,trn_shipping_intl,4.52E-04,4000,4000,4000,4000,4000
USA,traded soybean feedcake,Argentina traded soybean feedcake,Argentina traded soybean feedcake,trn_freight,3.62E-05,50,50,50,50,50
USA,traded soybean feedcake,Argentina traded soybean feedcake,Argentina traded soybean feedcake,trn_shipping_intl,4.52E-04,1000,2000,2000,2000,2000
USA,traded soybean feedcake,Australia_NZ traded soybean feedcake,Australia_NZ traded soybean feedcake,trn_freight,3.62E-05,50,50,50,50,50
USA,traded soybean feedcake,Australia_NZ traded soybean feedcake,Australia_NZ traded soybean feedcake,trn_shipping_intl,4.52E-04,2500,2500,2500,2500,2500
USA,traded soybean feedcake,Brazil traded soybean feedcake,Brazil traded soybean feedcake,trn_freight,3.62E-05,150,150,150,150,150
USA,traded soybean feedcake,Brazil traded soybean feedcake,Brazil traded soybean feedcake,trn_shipping_intl,4.52E-04,3000,3000,3000,3000,3000
USA,traded soybean feedcake,Canada traded soybean feedcake,Canada traded soybean feedcake,trn_freight,3.62E-05,50,50,50,50,50
USA,traded soybean feedcake,Canada traded soybean feedcake,Canada traded soybean feedcake,trn_shipping_intl,4.52E-04,1000,1000,1000,1000,1000
USA,traded soybean feedcake,Central America and Caribbean traded soybean feedcake,Central America and Caribbean traded soybean feedcake,trn_freight,3.62E-05,50,50,50,50,50
USA,traded soybean feedcake,Central America and Caribbean traded soybean feedcake,Central America and Caribbean traded soybean feedcake,trn_shipping_intl,4.52E-04,4000,4000,4000,4000,4000
USA,traded soybean feedcake,Central Asia traded soybean feedcake,Central Asia traded soybean feedcake,trn_freight,3.62E-05,50,50,50,50,50
USA,traded soybean feedcake,China traded soybean feedcake,China traded soybean feedcake,trn_freight,3.62E-05,150,150,150,150,150
USA,traded soybean feedcake,China traded soybean feedcake,China traded soybean feedcake,trn_shipping_intl,4.52E-04,4000,4000,4000,4000,4000
USA,traded soybean feedcake,Colombia traded soybean feedcake,Colombia traded soybean feedcake,trn_freight,3.62E-05,50,50,50,50,50
USA,traded soybean feedcake,Colombia traded soybean feedcake,Colombia traded soybean feedcake,trn_shipping_intl,4.52E-04,4000,4000,4000,4000,4000
USA,traded soybean feedcake,EU-12 traded soybean feedcake,EU-12 traded soybean feedcake,trn_freight,3.62E-05,50,50,50,50,50
USA,traded soybean feedcake,EU-12 traded soybean feedcake,EU-12 traded soybean feedcake,trn_shipping_intl,4.52E-04,4000,4000,4000,4000,4000
USA,traded soybean feedcake,EU-15 traded soybean feedcake,EU-15 traded soybean feedcake,trn_freight,3.62E-05,50,50,50,50,50
USA,traded soybean feedcake,EU-15 traded soybean feedcake,EU-15 traded soybean feedcake,trn_shipping_intl,4.52E-04,4000,4000,4000,4000,4000
USA,traded soybean feedcake,Europe_Eastern traded soybean feedcake,Europe_Eastern traded soybean feedcake,trn_freight,3.62E-05,50,50,50,50,50
USA,traded soybean feedcake,Europe_Eastern traded soybean feedcake,Europe_Eastern traded soybean feedcake,trn_shipping_intl,4.52E-04,2000,0,2000,2000,3000
USA,traded soybean feedcake,Europe_Non_EU traded soybean feedcake,Europe_Non_EU traded soybean feedcake,trn_freight,3.62E-05,50,50,50,50,50
USA,traded soybean feedcake,Europe_Non_EU traded soybean feedcake,Europe_Non_EU traded soybean feedcake,trn_shipping_intl,4.52E-04,1500,1500,1500,1500,1500
USA,traded soybean feedcake,European Free Trade Association traded soybean feedcake,European Free Trade Association traded soybean feedcake,trn_freight,3.62E-05,50,50,50,50,50
USA,traded soybean feedcake,European Free Trade Association traded soybean feedcake,European Free Trade Association traded soybean feedcake,trn_shipping_intl,4.52E-04,4000,4000,4000,4000,4000
USA,traded soybean feedcake,India traded soybean feedcake,India traded soybean feedcake,trn_freight,3.62E-05,50,50,50,50,50
USA,traded soybean feedcake,India traded soybean feedcake,India traded soybean feedcake,trn_shipping_intl,4.52E-04,3000,3000,3000,3000,3000
USA,traded soybean feedcake,Indonesia traded soybean feedcake,Indonesia traded soybean feedcake,trn_freight,3.62E-05,50,50,50,50,50
USA,traded soybean feedcake,Indonesia traded soybean feedcake,Indonesia traded soybean feedcake,trn_shipping_intl,4.52E-04,4000,4000,4000,4000,4000
USA,traded soybean feedcake,Japan traded soybean feedcake,Japan traded soybean feedcake,trn_freight,3.62E-05,50,50,50,50,50
USA,traded soybean feedcake,Japan traded soybean feedcake,Japan traded soybean feedcake,trn_shipping_intl,4.52E-04,4000,4000,4000,4000,4000
USA,traded soybean feedcake,Mexico traded soybean feedcake,Mexico traded soybean feedcake,trn_freight,3.62E-05,50,50,50,50,50
USA,traded soybean feedcake,Mexico traded soybean feedcake,Mexico traded soybean feedcake,trn_shipping_intl,4.52E-04,2000,2000,2000,2000,2000
USA,traded soybean feedcake,Middle East traded soybean feedcake,Middle East traded soybean feedcake,trn_freight,3.62E-05,50,50,50,50,50
USA,traded soybean feedcake,Middle East traded soybean feedcake,Middle East traded soybean feedcake,trn_shipping_intl,4.52E-04,4000,4000,4000,4000,4000
USA,traded soybean feedcake,Pakistan traded soybean feedcake,Pakistan traded soybean feedcake,trn_freight,3.62E-05,50,50,50,50,50
USA,traded soybean feedcake,Pakistan traded soybean feedcake,Pakistan traded soybean feedcake,trn_shipping_intl,4.52E-04,2000,2000,2000,2000,2000
USA,traded soybean feedcake,Russia traded soybean feedcake,Russia traded soybean feedcake,trn_freight,3.62E-05,50,50,50,50,50
USA,traded soybean feedcake,Russia traded soybean feedcake,Russia traded soybean feedcake,trn_shipping_intl,4.52E-04,4000,4000,4000,4000,4000
USA,traded soybean feedcake,South Africa traded soybean feedcake,South Africa traded soybean feedcake,trn_freight,3.62E-05,50,50,50,50,50
USA,traded soybean feedcake,South Africa traded soybean feedcake,South Africa traded soybean feedcake,trn_shipping_intl,4.52E-04,4000,4000,4000,4000,4000
